measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Percent,1996,0.0016314874746403,0.0026665735015997,0.0008564840830808
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Rate,1996,511.08413997459996,881.2470639311299,256.27779403733996
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Rate,1996,710.46938739472,1177.5871513083998,376.04506121171
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Number,1997,2258.63805199812,3880.718350976048,1140.1606411847658
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Number,1997,5740.706030591369,9540.965567108542,3052.361808627894
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Percent,1997,0.0011664440674702,0.0019872878634595,0.0005851817268518
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Percent,1997,0.0016035560489099,0.0026273521925275,0.0008379390302129
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Rate,1997,487.57466148028,837.73490604375,246.12772204338
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Rate,1997,699.19179269446,1162.04605903074,371.76373664735
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Number,1998,1938.5042005672792,3314.940056944456,986.4769904996108
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Number,1998,5169.860475466695,8594.553658994253,2764.4989708458875
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Percent,1998,0.0010968393653194,0.0018675550002335,0.0005547326707379
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Percent,1998,0.001573760042042,0.0025890208448522,0.0008182366082156
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Rate,1998,460.74589421974997,787.8987419139,234.46697870551
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Rate,1998,687.3775512676,1142.72005528818,367.56398786377
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Number,1999,1671.0341096415525,2844.4485402212576,856.7955240618381
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Number,1999,4658.686549219946,7742.366374744424,2488.80305642895
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Percent,1999,0.0010350610288419,0.0017612998534598,0.0005253506124884
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Percent,1999,0.00154628277105,0.0025535973899207,0.0008000105697083
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Rate,1999,436.78494562789,743.49906672364,223.95436707862
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Rate,1999,676.54720425077,1124.3676237448499,361.43078783433003
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Number,2000,1600.6248095654817,2726.905885861748,818.7648473254932
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Number,2000,4549.425090284084,7546.927257555884,2429.0274289704626
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Percent,2000,0.0009964922397679,0.0016986000818691,0.0005026827383237
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Percent,2000,0.00152539038697,0.0025142762033325,0.0007914664578124
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Rate,2000,421.99072279829,718.92487165065,215.86018638466
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Rate,2000,668.5146391070999,1108.9821794686302,356.93309876172003
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Number,2001,1726.9353984164345,2951.649409013321,880.9788649314848
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Number,2001,4937.391062928119,8192.383260961451,2637.6680966584504
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Percent,2001,0.0009753936741729,0.0016709492773122,0.0004932014933992
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Percent,2001,0.0015108664133263,0.0025027129420649,0.0007852155889735
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Rate,2001,414.04998072177005,707.6873761578299,211.22346694361
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Rate,2001,662.7492180344101,1099.66894070985,354.05590649285
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Number,2002,1901.2175343365457,3258.657682735275,966.9936024433484
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Number,2002,5495.836445269348,9100.473465296278,2947.841385247498
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Percent,2002,0.0009565576672833,0.0016471720898935,0.0004846800346073
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Percent,2002,0.0014986329028923,0.0024711603431812,0.0007809988414563
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Rate,2002,406.97384459346,697.54692527576,206.99425340666
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Rate,2002,657.52550051364,1088.7866532729,352.68168941564
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Number,2003,2092.619832738252,3589.8262920742027,1060.616999691443
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Number,2003,6116.916244872731,10080.452886072337,3292.078695360866
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Percent,2003,0.0009409582044352,0.0016203004246183,0.0004780498513098
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Percent,2003,0.0014876181500063,0.0024372203011825,0.0007800964600257
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Rate,2003,401.19675370998004,688.24094669805,203.34132867747
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Rate,2003,652.70862069419,1075.63978904504,351.28291093846997
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Number,2004,2302.9699477679105,3950.192723142679,1162.1462800532595
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Number,2004,6743.6295940251375,11044.819515391337,3624.0172275790055
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Percent,2004,0.0009302728113686,0.0015933156007852,0.0004718131936256
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Percent,2004,0.0014777537013263,0.0024079660214613,0.0007798855364736
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Rate,2004,397.36747076137004,681.58861253772,200.52329749551998
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Rate,2004,648.40670869851,1061.97040781853,348.45286948783996
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Number,2005,2458.048226085076,4213.47016823999,1238.5924328827796
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Number,2005,7145.536023648054,11660.232927353883,3832.4630968518154
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Percent,2005,0.0009256355166972,0.0015701737035345,0.0004687013414257
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Percent,2005,0.0014684627897597,0.002387780936457,0.0007807773721855
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Rate,2005,395.95746864963,678.73159051245,199.52005790950003
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Rate,2005,644.50762137544,1051.72081755957,345.67759037062
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Number,2006,2565.0583989305187,4390.588794427194,1295.222721644056
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Number,2006,7217.586611979283,11815.076603443686,3872.076523391269
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Percent,2006,0.0009390957993776,0.0015965320547512,0.0004742994315647
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Percent,2006,0.0014594311730932,0.0023771935581295,0.0007761109339443
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Rate,2006,402.19120091099,688.42728129436,203.08589546437
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Rate,2006,641.12505262815,1049.51170196089,343.94949424218
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Number,2007,2727.5556682185725,4661.9010376763945,1376.1473038848874
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Number,2007,7260.05100985196,11868.249043211945,3893.399936568247
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Percent,2007,0.0009731419421863,0.0016534487558761,0.0004889576253922
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Percent,2007,0.0014503328445338,0.0023665023721671,0.0007687958155711
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Rate,2007,416.98710585885993,712.70868791131,210.38459019140998
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Rate,2007,637.950254709,1042.87869187042,342.11818592558
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Number,2008,2930.280527563088,5023.561341325951,1469.4681739949149
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Number,2008,7310.098010314108,11943.152023086794,3917.123909174281
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Percent,2008,0.0010142372681707,0.0017197001613731,0.0005071904793188
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Percent,2008,0.0014415786841676,0.0023572858604299,0.0007616098789237
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Rate,2008,434.71864734097,745.26509342494,218.00138618159
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Rate,2008,634.93846525785,1037.35498555294,340.23246194603
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Number,2009,3104.0844595822755,5342.46429616784,1557.128505090544
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Number,2009,7334.520901392391,11985.045046528565,3926.293357489192
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Percent,2009,0.0010486048069109,0.001771069937782,0.0005217639711781
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Percent,2009,0.0014331079852547,0.0023405665427517,0.0007549487831353
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Rate,2009,449.56072632176,773.7425191247901,225.51700214336998
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Rate,2009,631.7439049949901,1032.3072578329402,338.18322030347997
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Number,2010,3233.8218904117325,5557.4614446259975,1623.4678858201069
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Number,2010,7359.372552961809,12036.582376539554,3936.42613373697
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Percent,2010,0.0010627993139074,0.0017839405807139,0.0005263954664754
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Percent,2010,0.0014250568449098,0.0023216698344834,0.0007491566389792
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Rate,2010,455.8298810105,783.3631767214599,228.83918728236
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Rate,2010,628.19111101434,1027.4346082521602,336.01069773032
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Number,2011,3358.7222838247267,5795.15991941965,1687.618286233872
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Number,2011,7463.30641133998,12210.236467333303,3979.438649948248
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Percent,2011,0.0010587282875585,0.0017787814647342,0.0005258140933009
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Percent,2011,0.0014152072528149,0.0023235627874942,0.0007431388875578
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Rate,2011,454.16448132672997,783.6181668499099,228.19876693470002
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Rate,2011,622.73898144397,1018.8232670313199,332.04473124969996
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Number,2012,3423.390990238277,5912.478075528944,1717.4569522914358
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Number,2012,7448.526378884511,12209.307639151451,3956.148745889248
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Percent,2012,0.0010496619023476,0.0017666266824039,0.0005211714854243
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Percent,2012,0.0014032978713368,0.002318478996432,0.0007338267575021
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Rate,2012,450.1775645489,777.49371546518,225.84641666838
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Rate,2012,615.41835134021,1008.76758651116,326.86821728305
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Number,2013,3450.9745180803657,5951.871789264485,1726.7723209440069
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Number,2013,7381.445686569285,12136.624046511894,3905.640059574357
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Percent,2013,0.0010389006906893,0.0017509603116438,0.0005151564493934
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Percent,2013,0.0013915807762827,0.0023002789115041,0.0007250531300525
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Rate,2013,445.27852863949994,767.96878652378,222.80507559153997
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Rate,2013,607.9149430306201,999.53795355344,321.65744423675
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Number,2014,3502.104392490338,6028.781063067615,1746.5068216669238
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Number,2014,7353.750309271521,12130.415472382634,3877.977362172499
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Percent,2014,0.0010294639175735,0.0017358744533843,0.0005099002922371
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Percent,2014,0.001382305184784,0.0022837945376373,0.0007182964644843
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Rate,2014,440.89137791316995,758.9829691349099,219.87345688228
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Rate,2014,601.91762962858,992.89622579933,317.41939057261
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Number,2015,3569.1946986013945,6127.867151006572,1772.1430123328414
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Number,2015,7380.399425024528,12207.891938011668,3880.293898212946
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Percent,2015,0.0010245700113222,0.0017264570501833,0.0005078066614166
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Percent,2015,0.0013779847261053,0.0022696526470846,0.0007136156244716
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Rate,2015,438.53671303013004,752.91345673599,217.73812786180002
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Rate,2015,599.28768259827,991.2795836137,315.07946984217
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Number,2016,3625.5512939332366,6256.75825677836,1807.134151656972
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Number,2016,7370.742244355654,12172.5392630252,3878.9051513711142
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Percent,2016,0.0010230982910205,0.0017243698193477,0.0005050419705445
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Percent,2016,0.0013775289083414,0.0022783624671514,0.0007137750841547
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Rate,2016,437.89311832000004,755.68959353014,218.26518086113
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Rate,2016,599.61991466372,990.2526383588199,315.55421404607
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Number,2017,3675.47932274202,6319.6196777827045,1834.047224228334
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Number,2017,7384.191905806619,12183.933312692432,3890.745251467485
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Percent,2017,0.0010220602983867,0.0017241761989006,0.0005026037078112
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Percent,2017,0.0013780422093265,0.0022883758452809,0.0007149956348384
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Rate,2017,437.51379930419995,752.26128964361,218.31736726431
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Rate,2017,600.78460007752,991.2959462607,316.55458846733
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Number,2018,3781.250561481641,6512.480971952087,1887.278762632003
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Number,2018,7493.287429621434,12351.077079121094,3953.795179521397
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Percent,2018,0.0010214828940724,0.0017246478205452,0.0004999207081424
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Percent,2018,0.0013790848200085,0.0022947084577317,0.00071673769906
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Rate,2018,437.3795157275,753.3025720942601,218.30266411103
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Rate,2018,602.20220857926,992.60117341517,317.74894687285
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Number,2019,3933.027018814236,6779.608931312108,1960.5073827044648
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Number,2019,7691.600830372196,12687.55799180656,4064.387327488336
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Percent,2019,0.0010219393586774,0.0017104644946267,0.0004961201012384
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Percent,2019,0.0013807510683743,0.0022985025296053,0.0007174634481991
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Rate,2019,437.42085575725,754.01016221042,218.04244236275997
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Rate,2019,603.29986817915,995.16371595194,318.79505878935004
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Number,2020,4078.0499798612327,7036.871346955648,2029.9036918616025
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Number,2020,7877.801632533124,12817.581334023718,4194.795169566477
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Percent,2020,0.001008738588164,0.0017052092360527,0.0004965588812971
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Percent,2020,0.0013618952097621,0.0022107856502724,0.0007033324754313
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Rate,2020,438.67128501634,756.9483972751,218.35447465473
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Rate,2020,604.712253376,983.89739331826,321.99897354151
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Number,2021,5477.248903834509,9324.917344780628,2823.115160831865
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Number,2021,9491.525380995385,15910.54971978301,5016.1824109291465
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Percent,2021,0.001327108600319,0.0022359394295114,0.0006581174279738
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Percent,2021,0.001614574626203,0.0025886832602986,0.0008520754596693
Incidence,Italy,Male,80-84 years,Atrial fibrillation and flutter,Rate,2021,574.6025196697,978.25041295303,296.16493849605
Incidence,Italy,Female,80-84 years,Atrial fibrillation and flutter,Rate,2021,715.9564519248501,1200.15068898812,378.37629010902
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Number,1990,658.0062359597572,1103.4152057341607,356.40520630712285
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Number,1990,2333.0527033181093,3906.3299006230873,1271.1714277093058
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Percent,1990,0.0009409302088872,0.0015417967957084,0.0005044644808146
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Percent,1990,0.0013741176382614,0.002253009930751,0.0007379492945655
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Rate,1990,417.55895856842005,700.20750411717,226.16835318725998
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Rate,1990,650.31439085283,1088.8491915253398,354.3259316451
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Number,1991,690.3650418558516,1162.2667713083874,374.5483523194481
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Number,1991,2413.70605146444,4041.826873565239,1314.4695976501594
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Percent,1991,0.0009409650198924,0.0015420241855282,0.0005049949995062
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Percent,1991,0.001357394145074,0.0022233448919192,0.0007290251771237
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Rate,1991,415.43757736014,699.41156119457,225.39012067229
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Rate,1991,639.4450939155801,1070.77096781912,348.23260057231
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Number,1992,725.3154722198607,1225.8286064255285,392.3771167424893
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Number,1992,2505.360799601194,4202.540614501955,1364.3707807112228
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Percent,1992,0.0009372408846837,0.0015393954499883,0.0005038374441561
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Percent,1992,0.0013417073271957,0.0021955454026411,0.0007204871868274
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Rate,1992,412.15642405436,696.57018811636,222.96608236191
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Rate,1992,629.85914027205,1056.53789219897,343.00904168687
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Number,1993,765.2567801499014,1293.1062749481143,412.2515882641428
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Number,1993,2622.902014731553,4411.475481025171,1428.954360270268
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Percent,1993,0.0009300539743488,0.0015290753221536,0.0005007985983952
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Percent,1993,0.0013282276648735,0.0021707039687509,0.0007131079534334
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Rate,1993,407.954641275,689.3486215484199,219.76930249792
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Rate,1993,622.1328516907399,1046.36917649204,338.93734729615
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Number,1994,811.1425280292995,1373.7967036038904,434.9604953703344
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Number,1994,2764.7870198088685,4664.927989091344,1507.2710482944408
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Percent,1994,0.000919944271417,0.001519554592427,0.0004957314807749
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Percent,1994,0.0013184056509361,0.0021544507142989,0.0007077291094446
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Rate,1994,403.06642404034,682.65601364206,216.13707259768
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Rate,1994,616.8325120632101,1040.75982326628,336.27682002929
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Number,1995,857.7943110004701,1459.1644419282595,457.93640716867566
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Number,1995,2913.4740541463843,4935.187498135911,1589.537520889253
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Percent,1995,0.0009079284737859,0.0015085296591794,0.0004896712532621
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Percent,1995,0.001313906388869,0.002148049093771,0.0007053568000218
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Rate,1995,397.73354781887997,676.57087823584,212.33140574946998
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Rate,1995,614.5228927628999,1040.95167532575,335.2723166015
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Number,1996,902.061802064224,1531.0080368655194,480.7928258679072
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Number,1996,3087.2470219592565,5229.900825265445,1680.654487003035
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Percent,1996,0.0008892748720043,0.0014732284247402,0.0004763340068059
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Percent,1996,0.0013139135100904,0.0021532666958164,0.0007024040945818
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Rate,1996,390.27384414642995,662.3852053144,208.01331345601997
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Rate,1996,614.82253123285,1041.53015311546,334.70086406344
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Number,1997,923.2699672929016,1571.0763088319625,490.8269732095927
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Number,1997,3232.8172954812426,5493.452548102567,1761.185405048229
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Percent,1997,0.0008626608814138,0.0014272798428542,0.00045803993384
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Percent,1997,0.0013161616605693,0.0021692294214276,0.0006999647663571
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Rate,1997,379.94040278231,646.5231045363399,201.98317339885
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Rate,1997,616.43141039268,1047.48780788988,335.82163913636003
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Number,1998,943.1685237808562,1613.8778709699973,499.751647768376
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Number,1998,3392.436850533514,5796.078494062636,1847.589342076288
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Percent,1998,0.0008323787682019,0.001381639132765,0.0004379589404761
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Percent,1998,0.0013184337424129,0.0021871421176966,0.000697348023129
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Rate,1998,368.38515198651,630.35250837431,195.194264945
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Rate,1998,618.5008032259101,1056.7268786667,336.84797756105996
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Number,1999,945.789858621102,1623.275652720312,499.704386577034
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Number,1999,3506.2615768571222,6007.636275224972,1899.8890176038656
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Percent,1999,0.0008039458468102,0.0013392784288389,0.0004226383105312
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Percent,1999,0.0013203161411521,0.0022063801700615,0.0006968441171783
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Rate,1999,357.26740814536,613.18429233146,188.76084301805
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Rate,1999,620.2179240737601,1062.68275128239,336.06882904755
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Number,2000,941.4557176583868,1608.467984347904,500.2081937930314
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Number,2000,3599.3378579173977,6156.064257608306,1942.668970244664
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Percent,2000,0.0007805150867493,0.0013066941450547,0.0004108904792771
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Percent,2000,0.0013188351494365,0.0022156492867622,0.0006957845740845
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Rate,2000,348.25001776697997,594.9817857817001,185.02995850817
Incidence,Italy,Female,85-89 years,Atrial fibrillation and flutter,Rate,2000,620.80482582704,1061.7826250508901,335.06670374371004
Incidence,Italy,Male,85-89 years,Atrial fibrillation and flutter,Number,2001,918.326199039631,1558.4883614465446,485.9501470408388
